from_node_id,to_node_id,Weight
n35025,n35024,6.981699702287368e-06
n35025,n35026,4.6480412281688724e-05
n35026,n35025,4.6480412281688724e-05
n35026,n35027,5.930137143571153e-06
n35027,n35026,5.930137143571153e-06
n35027,n35028,0.16772170019543076
n35028,n35027,0.16772170019543076
n35028,n35029,7.31359225909017e-05
n35029,n35028,7.31359225909017e-05
n35029,n35030,0.12514793662316162
n35030,n35029,0.12514793662316162
n35030,n35031,0.0010557806580032715
n35031,n35030,0.0010557806580032715
n35031,n35032,0.2121713636286447
n35032,n35031,0.2121713636286447
n35032,n35033,0.18308027144790212
n35033,n35032,0.18308027144790212
n35033,n35034,0.00012989207987310156
n35034,n35033,0.00012989207987310156
n35034,n35035,0.00023545486781269533
n35035,n35034,0.00023545486781269533
n35035,n35036,7.678944169028606e-05
n35036,n35035,7.678944169028606e-05
n35036,n35037,0.00013201544113318912
n35037,n35036,0.00013201544113318912
n35037,n35038,2.93316671815424e-05
n35038,n35037,2.93316671815424e-05
n35038,n35039,8.648545183673453e-05
n35039,n35038,8.648545183673453e-05
n35039,n35040,0.00018599874245918933
n35040,n35039,0.00018599874245918933
n35040,n35041,7.345700016292248e-05
n35041,n35040,7.345700016292248e-05
n35041,n35042,0.25559850545840496
n35042,n35041,0.25559850545840496
n35042,n35043,0.37271149866507425
n35043,n35042,0.37271149866507425
n35043,n35044,0.09597646719619618
n35044,n35043,0.09597646719619618
n35044,n35045,0.001797598987034526
n35045,n35044,0.001797598987034526
n35045,n35046,0.0007126217948040363
n35046,n35045,0.0007126217948040363
n35046,n35047,0.00027401137728056774
n35047,n35046,0.00027401137728056774
n35047,n35048,1.2629552555305051e-05
n35048,n35047,1.2629552555305051e-05
n35048,n35049,0.0001266753394417754
n35049,n35048,0.0001266753394417754
n35049,n35050,1.7363320269734256e-05
n35050,n35049,1.7363320269734256e-05
n35050,n35051,0.00016606124729858345
n35051,n35050,0.00016606124729858345
n35051,n35052,0.00033929983935539307
n35052,n35051,0.00033929983935539307
n35052,n35053,0.00026304060028844924
n35053,n35052,0.00026304060028844924
n35053,n35054,0.00015913988948494445
n35054,n35053,0.00015913988948494445
n35054,n35055,0.00017354076072021793
n35055,n35054,0.00017354076072021793
n35055,n35056,0.0001874863285572186
n35056,n35055,0.0001874863285572186
n35056,n35057,0.00017762865665723303
n35057,n35056,0.00017762865665723303
n35057,n35058,0.10565986707840146
n35058,n35057,0.10565986707840146
n35058,n35059,3.9332743629437354e-05
n35059,n35058,3.9332743629437354e-05
n35059,n35060,5.364668965833004e-05
n35060,n35059,5.364668965833004e-05
n35060,n35061,0.0001927411891841666
n35061,n35060,0.0001927411891841666
n35061,n35062,0.00012166631975939931
n35062,n35061,0.00012166631975939931
n35062,n35063,0.03394436658974619
n35063,n35062,0.03394436658974619
n35063,n35064,0.04245594887123469
n35064,n35063,0.04245594887123469
n35064,n35065,0.0001307971713769895
n35065,n35064,0.0001307971713769895
n35065,n35066,0.0003235217190655679
n35066,n35065,0.0003235217190655679
n35066,n35067,0.00030811072093945956
n35067,n35066,0.00030811072093945956
n35067,n35068,5.6883922371706544e-05
n35068,n35067,5.6883922371706544e-05
n35068,n35069,0.06078667795441796
n35069,n35068,0.06078667795441796
n35069,n35070,3.0405594863384528e-05
n35070,n35069,3.0405594863384528e-05
n35070,n35071,5.153142190564424e-05
n35071,n35070,5.153142190564424e-05
n35071,n35072,3.9090038100663724e-05
n35072,n35071,3.9090038100663724e-05
n35072,n35073,8.094773534855731e-05
n35073,n35072,8.094773534855731e-05
n35073,n35074,0.06122681140707193
n35074,n35073,0.06122681140707193
n35074,n35075,5.1806512307918925e-06
n35075,n35074,5.1806512307918925e-06
n35075,n35076,0.0001615349409603558
n35076,n35075,0.0001615349409603558
n35076,n35077,0.1353233564587339
n35077,n35076,0.1353233564587339
n35077,n35078,7.094786680726627e-05
n35078,n35077,7.094786680726627e-05
n35078,n35079,7.315917097247512e-05
n35079,n35078,7.315917097247512e-05
n35079,n35080,0.0001070874755001491
n35080,n35079,0.0001070874755001491
n35080,n35081,5.2277783694719825e-05
n35081,n35080,5.2277783694719825e-05
n35081,n35082,0.14164792046875876
n35082,n35081,0.14164792046875876
n35082,n35083,0.00025043412959089336
n35083,n35082,0.00025043412959089336
n35083,n35084,6.77775275953101e-05
n35084,n35083,6.77775275953101e-05
n35084,n35085,0.005052785904042279
n35085,n35084,0.005052785904042279
n35085,n35086,0.11854529352955143
n35086,n35085,0.11854529352955143
n35086,n35087,0.00010562509901482887
n35087,n35086,0.00010562509901482887
n35087,n35088,0.20127785169150855
n35088,n35087,0.20127785169150855
n35088,n35089,1.2731138153496962e-05
n35089,n35088,1.2731138153496962e-05
n35089,n35090,0.08990879558851156
n35090,n35089,0.08990879558851156
n35090,n35091,2.7060260735717266e-05
n35091,n35090,2.7060260735717266e-05
n35091,n35092,0.001018585740369452
n35092,n35091,0.001018585740369452
n35092,n35093,0.0002007235832392056
n35093,n35092,0.0002007235832392056
n35093,n35094,0.0016243849966571804
n35094,n35093,0.0016243849966571804
n35094,n35095,0.00015124955329585981
n35095,n35094,0.00015124955329585981
n35095,n35096,0.00023629043367587787
n35096,n35095,0.00023629043367587787
n35096,n35097,0.00024360198863283258
n35097,n35096,0.00024360198863283258
n35097,n35098,5.396281958367699e-05
n35098,n35097,5.396281958367699e-05
n35098,n35099,0.00013533616022139624
n35099,n35098,0.00013533616022139624
n35099,n35100,0.0001790657304254329
n35100,n35099,0.0001790657304254329
n35100,n35101,0.00015943757753185888
n35101,n35100,0.00015943757753185888
n35101,n35102,0.00013674820431429087
n35102,n35101,0.00013674820431429087
n35102,n35103,0.00020512194984084617
n35103,n35102,0.00020512194984084617
n35103,n35104,0.13507544464582516
n35104,n35103,0.13507544464582516
n35104,n35105,8.192837705015716e-05
n35105,n35104,8.192837705015716e-05
n35105,n35106,2.7685853895075267e-05
n35106,n35105,2.7685853895075267e-05
n35106,n35107,6.79063746488629e-05
n35107,n35106,6.79063746488629e-05
n35107,n35108,0.12558642900364403
n35108,n35107,0.12558642900364403
n35108,n35109,0.00029223221573871727
n35109,n35108,0.00029223221573871727
n35109,n35110,0.0005328911313146137
n35110,n35109,0.0005328911313146137
n35110,n35111,0.002456144482108099
n35111,n35110,0.002456144482108099
n35111,n35112,0.001543473199493965
n35112,n35111,0.001543473199493965
n35112,n35113,0.0003655282424937265
n35113,n35112,0.0003655282424937265
n35113,n35114,0.16820632825572854
n35114,n35113,0.16820632825572854
n35114,n35115,2.955272327202464e-05
n35115,n35114,2.955272327202464e-05
n35115,n35116,0.00012994988228296468
n35116,n35115,0.00012994988228296468
n35116,n35117,0.0010507596174520943
n35117,n35116,0.0010507596174520943
n35117,n35118,1.4398858139830088e-05
n35118,n35117,1.4398858139830088e-05
n35118,n35119,8.375955636325334e-06
n35119,n35118,8.375955636325334e-06
n35119,n35120,0.1378021477437356
n35120,n35119,0.1378021477437356
n35120,n35121,6.07466868465139e-05
n35121,n35120,6.07466868465139e-05
n35121,n35122,0.0009331894415796259
n35122,n35121,0.0009331894415796259
n35122,n35123,0.00016249694993752167
n35123,n35122,0.00016249694993752167
n35123,n35124,0.00019669207827700442
n35124,n35123,0.00019669207827700442
n35124,n35125,0.00023334215086744887
n35125,n35124,0.00023334215086744887
n35125,n35126,0.08957574210299919
n35126,n35125,0.08957574210299919
n35126,n35127,2.5869766682826576e-05
n35127,n35126,2.5869766682826576e-05
n35127,n35128,3.955781921541414e-05
n35128,n35127,3.955781921541414e-05
n35128,n35129,5.3956288413179166e-05
n35129,n35128,5.3956288413179166e-05
n35129,n35130,6.674548717784643e-05
n35130,n35129,6.674548717784643e-05
n35130,n35131,6.469552761814693e-05
n35131,n35130,6.469552761814693e-05
n35131,n35132,0.12467943882737666
n35132,n35131,0.12467943882737666
n35132,n35133,0.00010528147955564037
n35133,n35132,0.00010528147955564037
n35133,n35134,4.081333818976541e-05
n35134,n35133,4.081333818976541e-05
n35134,n35135,0.15057397383608687
n35135,n35134,0.15057397383608687
n35135,n35136,0.0003890590789376779
n35136,n35135,0.0003890590789376779
n35136,n35137,0.0007351515579060528
n35137,n35136,0.0007351515579060528
n35137,n35138,0.20707822096085168
n35138,n35137,0.20707822096085168
n35138,n35139,3.091208278807904e-05
n35139,n35138,3.091208278807904e-05
n35139,n35140,9.332903326790987e-05
n35140,n35139,9.332903326790987e-05
n35140,n35141,2.333224302238674e-05
n35141,n35140,2.333224302238674e-05
n35141,n35142,8.708256728921916e-05
n35142,n35141,8.708256728921916e-05
n35142,n35143,0.0481551798714728
n35143,n35142,0.0481551798714728
n35143,n35144,5.051394905711939e-05
n35144,n35143,5.051394905711939e-05
n35144,n35145,9.686567808565947e-05
n35145,n35144,9.686567808565947e-05
n35145,n35146,2.260187533028117e-05
n35146,n35145,2.260187533028117e-05
n35146,n35147,0.24014202332617549
n35147,n35146,0.24014202332617549
n35147,n35148,0.0010388202053770725
n35148,n35147,0.0010388202053770725
n35148,n35149,0.00018866491623211
n35149,n35148,0.00018866491623211
n35149,n35150,0.00018418601045174882
n35150,n35149,0.00018418601045174882
n35150,n35151,8.894124106150747e-05
n35151,n35150,8.894124106150747e-05
n35151,n35152,8.795772352430641e-05
n35152,n35151,8.795772352430641e-05
n35152,n35153,0.00017886542517695753
n35153,n35152,0.00017886542517695753
n35153,n35154,0.00024362241070616282
n35154,n35153,0.00024362241070616282
n35154,n35155,0.0004480316880755088
n35155,n35154,0.0004480316880755088
n35155,n35156,0.0007804148384541776
n35156,n35155,0.0007804148384541776
n35156,n35157,0.00026575487575336874
n35157,n35156,0.00026575487575336874
n35157,n35158,0.0006766392336946112
n35158,n35157,0.0006766392336946112
n35158,n35159,0.0006388033148448127
n35159,n35158,0.0006388033148448127
n35159,n35160,0.00022148185799188288
n35160,n35159,0.00022148185799188288
n35160,n35161,0.00013859299067584026
n35161,n35160,0.00013859299067584026
n35161,n35162,0.00032022151366711203
n35162,n35161,0.00032022151366711203
n35162,n35163,0.00031210301390167727
n35163,n35162,0.00031210301390167727
n35163,n35164,0.00023639718310277438
n35164,n35163,0.00023639718310277438
n35164,n35165,0.0002624187512351023
n35165,n35164,0.0002624187512351023
n35165,n35166,0.00033296422838826494
n35166,n35165,0.00033296422838826494
n35166,n35167,0.0004744510237931062
n35167,n35166,0.0004744510237931062
n35167,n35168,0.000774976914018645
n35168,n35167,0.000774976914018645
n35168,n35169,0.00035902483207041327
n35169,n35168,0.00035902483207041327
n35169,n35170,0.0007033560633679635
n35170,n35169,0.0007033560633679635
n35170,n35171,0.0008489469133312785
n35171,n35170,0.0008489469133312785
n35171,n35172,0.0004486655913092313
n35172,n35171,0.0004486655913092313
n35172,n35173,0.00017450126667589057
n35173,n35172,0.00017450126667589057
n35173,n35174,0.0004362536806257475
n35174,n35173,0.0004362536806257475
n35174,n35175,0.00043735206116707256
n35175,n35174,0.00043735206116707256
n35175,n35176,0.00014527886131392338
n35176,n35175,0.00014527886131392338
n35176,n35177,5.9675452954165116e-05
n35177,n35176,5.9675452954165116e-05
n35177,n35178,0.0002502493223400699
n35178,n35177,0.0002502493223400699
n35178,n35179,0.0006734364887506394
n35179,n35178,0.0006734364887506394
n35179,n35180,0.0003921076502276248
n35180,n35179,0.0003921076502276248
n35180,n35181,0.0002598026930208056
n35181,n35180,0.0002598026930208056
n35181,n35182,0.0004162751663528364
n35182,n35181,0.0004162751663528364
n35182,n35183,0.00030123386366653996
n35183,n35182,0.00030123386366653996
n35183,n35184,0.0002726493864965817
n35184,n35183,0.0002726493864965817
n35184,n35185,0.00030903872152271205
n35185,n35184,0.00030903872152271205
n35185,n35186,0.00023969256377653097
n35186,n35185,0.00023969256377653097
n35186,n35187,0.00029023633664666435
n35187,n35186,0.00029023633664666435
n35187,n35188,0.00020507809241567324
n35188,n35187,0.00020507809241567324
n35188,n35189,0.23376161383771552
n35189,n35188,0.23376161383771552
n35189,n35190,9.504506705993859e-06
n35190,n35189,9.504506705993859e-06
n35190,n35191,6.256671159137026e-05
n35191,n35190,6.256671159137026e-05
n35191,n35192,1.7624863024176628e-05
n35192,n35191,1.7624863024176628e-05
n35192,n35193,0.2091490991501319
n35193,n35192,0.2091490991501319
n35193,n35194,0.13326122290338616
n35194,n35193,0.13326122290338616
n35194,n35195,0.09654721103597878
n35195,n35194,0.09654721103597878
n35195,n35196,0.00017122667753946205
n35196,n35195,0.00017122667753946205
n35196,n35197,0.023883173937435605
n35197,n35196,0.023883173937435605
n35197,n35198,6.629411899836377e-05
n35198,n35197,6.629411899836377e-05
n35198,n35199,2.8210253991147083e-05
n35199,n35198,2.8210253991147083e-05
n35199,n35200,2.9759783306579282e-05
n35200,n35199,2.9759783306579282e-05
n35200,n35201,5.661105070345623e-05
n35201,n35200,5.661105070345623e-05
n35201,n35202,1.0886793758849961e-05
n35202,n35201,1.0886793758849961e-05
n35202,n35203,0.1830559416510556
n35203,n35202,0.1830559416510556
n35203,n35204,5.5587260094426656e-05
n35204,n35203,5.5587260094426656e-05
n35204,n35205,9.293656946100304e-05
n35205,n35204,9.293656946100304e-05
n35205,n35206,9.006139076441406e-05
n35206,n35205,9.006139076441406e-05
n35206,n35207,0.00010122717465739433
n35207,n35206,0.00010122717465739433
n35207,n35208,8.662161636028552e-05
n35208,n35207,8.662161636028552e-05
n35208,n35209,0.00014258038505128448
n35209,n35208,0.00014258038505128448
n35209,n35210,0.3503522768902401
n35210,n35209,0.3503522768902401
n35210,n35211,0.3762464612681697
n35211,n35210,0.3762464612681697
n35211,n35212,6.421585832402963e-05
n35212,n35211,6.421585832402963e-05
n35212,n35213,4.433342581394068e-05
n35213,n35212,4.433342581394068e-05
n35213,n35214,4.433343784925665e-05
n35214,n35213,4.433343784925665e-05
n35214,n35215,0.0003022306481737237
n35215,n35214,0.0003022306481737237
n35215,n35216,0.0007339877119170362
n35216,n35215,0.0007339877119170362
n35216,n35217,0.10552839335512135
n35217,n35216,0.10552839335512135
n35217,n35218,0.0014852812795319275
n35218,n35217,0.0014852812795319275
n35218,n35219,0.0022319726484978817
n35219,n35218,0.0022319726484978817
n35219,n35220,0.24255618953392222
n35220,n35219,0.24255618953392222
n35220,n35221,9.646130519230344e-06
n35221,n35220,9.646130519230344e-06
n35221,n35222,0.00017047280268819804
n35222,n35221,0.00017047280268819804
n35222,n35223,2.652703604508246e-06
n35223,n35222,2.652703604508246e-06
n35223,n35224,0.15748875022248007
n35224,n35223,0.15748875022248007
n35224,n35225,0.00023428110240488652
n35225,n35224,0.00023428110240488652
n35225,n35226,0.0008013959267990624
n35226,n35225,0.0008013959267990624
n35226,n35227,4.6856325085858454e-05
n35227,n35226,4.6856325085858454e-05
n35227,n35228,0.00018148147274175117
n35228,n35227,0.00018148147274175117
n35228,n35229,0.00012962289621699607
n35229,n35228,0.00012962289621699607
n35229,n35230,0.2035365938177574
n35230,n35229,0.2035365938177574
n35230,n35231,3.06209510437522e-05
n35231,n35230,3.06209510437522e-05
n35231,n35232,1.4704468841840924e-05
n35232,n35231,1.4704468841840924e-05
n35232,n35233,5.26204336700719e-05
n35233,n35232,5.26204336700719e-05
n35233,n35234,1.5264004861196926e-05
n35234,n35233,1.5264004861196926e-05
n35234,n35235,0.48617559807738825
n35235,n35234,0.48617559807738825
n35235,n35236,1.4068597534921345e-05
n35236,n35235,1.4068597534921345e-05
n35236,n35237,1.4007400906676817e-05
n35237,n35236,1.4007400906676817e-05
n35237,n35238,1.3922592420561016e-05
n35238,n35237,1.3922592420561016e-05
n35238,n35239,1.3840209221380045e-05
n35239,n35238,1.3840209221380045e-05
n35239,n35240,1.3753604177366938e-05
n35240,n35239,1.3753604177366938e-05
n35240,n35241,1.366700801980746e-05
n35241,n35240,1.366700801980746e-05
n35241,n35242,1.3568649099694783e-05
n35242,n35241,1.3568649099694783e-05
n35242,n35243,1.3450809089243662e-05
n35243,n35242,1.3450809089243662e-05
n35243,n35244,1.3352215836867844e-05
n35244,n35243,1.3352215836867844e-05
n35244,n35245,1.3238919257577791e-05
n35245,n35244,1.3238919257577791e-05
n35245,n35246,1.3104104365350743e-05
n35246,n35245,1.3104104365350743e-05
n35246,n35247,1.3005404807685658e-05
n35247,n35246,1.3005404807685658e-05
n35247,n35248,1.286531520717616e-05
n35248,n35247,1.286531520717616e-05
n35248,n35249,1.2731318464129656e-05
n35249,n35248,1.2731318464129656e-05
n35249,n35250,1.2586473995684993e-05
n35250,n35249,1.2586473995684993e-05
n35250,n35251,1.2465218214916104e-05
n35251,n35250,1.2465218214916104e-05
n35251,n35252,1.2316285155182158e-05
n35252,n35251,1.2316285155182158e-05
n35252,n35253,1.2179007848355099e-05
n35253,n35252,1.2179007848355099e-05
n35253,n35254,1.2026984389989727e-05
n35254,n35253,1.2026984389989727e-05
n35254,n35255,1.1877113555571327e-05
n35255,n35254,1.1877113555571327e-05
n35255,n35256,1.173347290113337e-05
n35256,n35255,1.173347290113337e-05
n35256,n35257,1.1581834411005156e-05
n35257,n35256,1.1581834411005156e-05
n35257,n35258,1.1438085211230343e-05
n35258,n35257,1.1438085211230343e-05
n35258,n35259,1.1269373928194974e-05
n35259,n35258,1.1269373928194974e-05
n35259,n35260,1.1136952913176655e-05
n35260,n35259,1.1136952913176655e-05
n35260,n35261,1.0975169528079462e-05
n35261,n35260,1.0975169528079462e-05
n35261,n35262,1.0823552585047704e-05
n35262,n35261,1.0823552585047704e-05
n35262,n35263,1.0685677640456518e-05
n35263,n35262,1.0685677640456518e-05
n35263,n35264,1.053183022808352e-05
n35264,n35263,1.053183022808352e-05
n35264,n35265,1.0398539283162952e-05
n35265,n35264,1.0398539283162952e-05
n35265,n35266,1.0260316249308391e-05
n35266,n35265,1.0260316249308391e-05
n35266,n35267,1.011822864228411e-05
n35267,n35266,1.011822864228411e-05
n35267,n35268,9.996995244686172e-06
n35268,n35267,9.996995244686172e-06
n35268,n35269,9.857695676249648e-06
n35269,n35268,9.857695676249648e-06
n35269,n35270,9.754574141750264e-06
n35270,n35269,9.754574141750264e-06
n35270,n35271,9.635196498246124e-06
n35271,n35270,9.635196498246124e-06
n35271,n35272,9.530692983610422e-06
n35272,n35271,9.530692983610422e-06
n35272,n35273,9.43867724476176e-06
n35273,n35272,9.43867724476176e-06
n35273,n35274,9.342676108701268e-06
n35274,n35273,9.342676108701268e-06
n35274,n35275,9.263703828037938e-06
n35275,n35274,9.263703828037938e-06
n35275,n35276,9.19185262861114e-06
n35276,n35275,9.19185262861114e-06
n35276,n35277,9.12866116702474e-06
n35277,n35276,9.12866116702474e-06
n35277,n35278,9.07682169961115e-06
n35278,n35277,9.07682169961115e-06
n35278,n35279,9.03956126436491e-06
n35279,n35278,9.03956126436491e-06
n35279,n35280,9.0037086064552e-06
n35280,n35279,9.0037086064552e-06
n35280,n35281,2.2365498774416497e-05
n35281,n35280,2.2365498774416497e-05
n35281,n35282,0.20652672485890233
n35282,n35281,0.20652672485890233
n35282,n35283,8.624852745940472e-05
n35283,n35282,8.624852745940472e-05
n35283,n35284,0.0002856547630611949
n35284,n35283,0.0002856547630611949
n35284,n35285,0.2986431005638402
n35285,n35284,0.2986431005638402
n35285,n35286,0.11049184332179905
n35286,n35285,0.11049184332179905
n35286,n35287,5.3948113385814144e-05
n35287,n35286,5.3948113385814144e-05
n35287,n35288,0.08486895813969965
n35288,n35287,0.08486895813969965
n35288,n35289,3.534952332320378e-05
n35289,n35288,3.534952332320378e-05
n35289,n35290,0.00010369128699775636
n35290,n35289,0.00010369128699775636
n35290,n35291,2.5149645703157076e-05
n35291,n35290,2.5149645703157076e-05
n35291,n35292,0.06124689554255587
n35292,n35291,0.06124689554255587
n35292,n35293,0.00013750554689404606
n35293,n35292,0.00013750554689404606
n35293,n35294,0.00019001271120456538
n35294,n35293,0.00019001271120456538
n35294,n35295,1.8394901386460583e-05
n35295,n35294,1.8394901386460583e-05
n35295,n35296,0.16740651974381038
n35296,n35295,0.16740651974381038
n35296,n35297,0.30014519364117487
n35297,n35296,0.30014519364117487
n35297,n35298,0.10031656725108475
n35298,n35297,0.10031656725108475
n35298,n35299,6.290984361619509e-05
n35299,n35298,6.290984361619509e-05
n35299,n35300,0.00011734898016301393
n35300,n35299,0.00011734898016301393
n35300,n35301,8.38208145851192e-05
n35301,n35300,8.38208145851192e-05
n35301,n35302,6.820613779930908e-05
n35302,n35301,6.820613779930908e-05
n35302,n35303,7.804043089748538e-05
n35303,n35302,7.804043089748538e-05
n35303,n35304,0.19536233589927665
n35304,n35303,0.19536233589927665
n35304,n35305,4.5310181976917745e-05
n35305,n35304,4.5310181976917745e-05
n35305,n35306,3.798486217543603e-05
n35306,n35305,3.798486217543603e-05
n35306,n35307,0.182325717897431
n35307,n35306,0.182325717897431
n35307,n35308,0.08488288774248846
n35308,n35307,0.08488288774248846
n35308,n35309,2.086320343777156e-05
n35309,n35308,2.086320343777156e-05
n35309,n35310,0.0001296698610023201
n35310,n35309,0.0001296698610023201
n35310,n35311,0.00018240407673937454
n35311,n35310,0.00018240407673937454
n35311,n35312,0.1058820109329827
n35312,n35311,0.1058820109329827
n35312,n35313,0.00014007550706776715
n35313,n35312,0.00014007550706776715
n35313,n35314,0.00044200337161699396
n35314,n35313,0.00044200337161699396
n35314,n35315,0.00021120302717304588
n35315,n35314,0.00021120302717304588
n35315,n35316,0.0001253019315589475
n35316,n35315,0.0001253019315589475
n35316,n35317,0.000643969242720111
n35317,n35316,0.000643969242720111
n35317,n35318,0.00042849497687410854
n35318,n35317,0.00042849497687410854
n35318,n35319,0.1418667288162091
n35319,n35318,0.1418667288162091
n35319,n35320,0.00028865162957824784
n35320,n35319,0.00028865162957824784
n35320,n35321,0.07436214049962586
n35321,n35320,0.07436214049962586
n35321,n35322,1.213162301496642e-05
n35322,n35321,1.213162301496642e-05
n35322,n35323,0.00013053647108764624
n35323,n35322,0.00013053647108764624
n35323,n35324,0.22115389171287383
n35324,n35323,0.22115389171287383
n35324,n35325,0.0012028798984884265
n35325,n35324,0.0012028798984884265
n35325,n35326,0.0006718291455605664
n35326,n35325,0.0006718291455605664
n35326,n35327,0.00046075175849650743
n35327,n35326,0.00046075175849650743
n35327,n35328,6.610477367805108e-05
n35328,n35327,6.610477367805108e-05
n35328,n35329,0.0005702945724073708
n35329,n35328,0.0005702945724073708
n35329,n35330,0.0005533744604599707
n35330,n35329,0.0005533744604599707
n35330,n35331,0.0001511718990872403
n35331,n35330,0.0001511718990872403
n35331,n35332,0.00014001818595785892
n35332,n35331,0.00014001818595785892
n35332,n35333,0.0005373169235782107
n35333,n35332,0.0005373169235782107
n35333,n35334,0.00023235303180227008
n35334,n35333,0.00023235303180227008
n35334,n35335,0.001014406826157261
n35335,n35334,0.001014406826157261
n35335,n35336,0.0002470582931557309
n35336,n35335,0.0002470582931557309
n35336,n35337,0.0004416688304165738
n35337,n35336,0.0004416688304165738
n35337,n35338,0.00011942480640137295
n35338,n35337,0.00011942480640137295
n35338,n35339,0.0002670356711403063
n35339,n35338,0.0002670356711403063
n35339,n35340,0.05092338211349669
n35340,n35339,0.05092338211349669
n35340,n35341,1.6152138787035667e-05
n35341,n35340,1.6152138787035667e-05
n35341,n35342,2.1881577915368504e-05
n35342,n35341,2.1881577915368504e-05
n35342,n35343,1.3888806396379704e-05
n35343,n35342,1.3888806396379704e-05
n35343,n35344,1.4821378386598636e-05
n35344,n35343,1.4821378386598636e-05
n35344,n35345,0.00010909869860721672
n35345,n35344,0.00010909869860721672
n35345,n35346,3.958164930048315e-05
n35346,n35345,3.958164930048315e-05
n35346,n35347,2.2606730885613255e-05
n35347,n35346,2.2606730885613255e-05
n35347,n35348,0.12282713273826597
n35348,n35347,0.12282713273826597
n35348,n35349,4.933382864364869e-06
n35349,n35348,4.933382864364869e-06
n35349,n35350,8.319646117388587e-05
n35350,n35349,8.319646117388587e-05
n35350,n35351,9.817519801506698e-05
n35351,n35350,9.817519801506698e-05
n35351,n35352,0.00016479112283834417
n35352,n35351,0.00016479112283834417
n35352,n35353,0.10337882055915706
n35353,n35352,0.10337882055915706
n35353,n35354,0.0001092082803461473
n35354,n35353,0.0001092082803461473
n35354,n35355,0.0006286636059096005
n35355,n35354,0.0006286636059096005
n35355,n35356,0.025385940559407412
n35356,n35355,0.025385940559407412
n35356,n35357,5.550460873144359e-05
n35357,n35356,5.550460873144359e-05
n35357,n35358,0.1236741237741876
n35358,n35357,0.1236741237741876
n35358,n35359,0.18183453695466537
n35359,n35358,0.18183453695466537
n35359,n35360,0.1099637986365328
n35360,n35359,0.1099637986365328
n35360,n35361,4.532119088474207e-05
n35361,n35360,4.532119088474207e-05
n35361,n35362,1.7959519373083588e-05
n35362,n35361,1.7959519373083588e-05
n35362,n35363,8.21373634793932e-05
n35363,n35362,8.21373634793932e-05
n35363,n35364,0.10349549522914914
n35364,n35363,0.10349549522914914
n35364,n35365,0.1751094730479657
n35365,n35364,0.1751094730479657
n35365,n35366,4.32989605830257e-05
n35366,n35365,4.32989605830257e-05
n35366,n35367,0.00017722379273680587
n35367,n35366,0.00017722379273680587
n35367,n35368,2.8397641252058848e-05
n35368,n35367,2.8397641252058848e-05
n35368,n35369,0.07807291262391627
n35369,n35368,0.07807291262391627
n35369,n35370,2.2839854226814104e-05
n35370,n35369,2.2839854226814104e-05
n35370,n35371,7.443816956986075e-05
n35371,n35370,7.443816956986075e-05
n35371,n35372,1.2515507962772549e-05
n35372,n35371,1.2515507962772549e-05
n35372,n35373,0.14218618103335573
n35373,n35372,0.14218618103335573
n35373,n35374,5.276501161151064e-05
n35374,n35373,5.276501161151064e-05
n35374,n35375,0.09597195488601899
n35375,n35374,0.09597195488601899
n35375,n35376,0.000401587257161053
n35376,n35375,0.000401587257161053
n35376,n35377,0.00043610568691122815
n35377,n35376,0.00043610568691122815
n35377,n35378,0.00028166708795940423
n35378,n35377,0.00028166708795940423
n35378,n35379,0.00016701044879412208
n35379,n35378,0.00016701044879412208
n35379,n35380,0.0003039402029030832
n35380,n35379,0.0003039402029030832
n35380,n35381,0.42474426447992536
n35381,n35380,0.42474426447992536
n35381,n35382,0.00035618285524263135
n35382,n35381,0.00035618285524263135
n35382,n35383,0.00018041258183271218
n35383,n35382,0.00018041258183271218
n35383,n35384,0.00015034142057212039
n35384,n35383,0.00015034142057212039
n35384,n35385,0.0005594654378299998
n35385,n35384,0.0005594654378299998
n35385,n35386,0.0003501010752454231
n35386,n35385,0.0003501010752454231
n35386,n35387,0.0002488239625472692
n35387,n35386,0.0002488239625472692
n35387,n35388,0.310229720118511
n35388,n35387,0.310229720118511
n35388,n35389,3.5253841096124764e-06
n35389,n35388,3.5253841096124764e-06
n35389,n35390,9.122580203871247e-05
n35390,n35389,9.122580203871247e-05
n35390,n35391,1.5064903025496244e-05
n35391,n35390,1.5064903025496244e-05
n35391,n35392,0.04319417056344999
n35392,n35391,0.04319417056344999
n35392,n35393,6.423284727732303e-05
n35393,n35392,6.423284727732303e-05
n35393,n35394,2.173584655521675e-05
n35394,n35393,2.173584655521675e-05
n35394,n35395,0.07042288469343615
n35395,n35394,0.07042288469343615
n35395,n35396,1.0736297431591812e-05
n35396,n35395,1.0736297431591812e-05
n35396,n35397,0.16558232627691402
n35397,n35396,0.16558232627691402
n35397,n35398,0.00015289464619350294
n35398,n35397,0.00015289464619350294
n35398,n35399,0.00019038482414876796
n35399,n35398,0.00019038482414876796
n35399,n35400,0.00014070174814441048
n35400,n35399,0.00014070174814441048
n35400,n35401,8.528815183070891e-05
n35401,n35400,8.528815183070891e-05
n35401,n35402,5.285352936234086e-05
n35402,n35401,5.285352936234086e-05
n35402,n35403,0.00018877104475761996
n35403,n35402,0.00018877104475761996
n35403,n35404,0.00015621711100519966
n35404,n35403,0.00015621711100519966
n35404,n35405,5.8072409390026154e-05
n35405,n35404,5.8072409390026154e-05
